"","geo","date","hits_Weather","State","Abrev","FIPS","year","month","hits_Forecast","hits_Temperature","hits_NOAA","hits_Dogs","hits_Headache"
"315","US-AR",2005-03-01,22,"Arkansas","AR",5,"2005","03",22,15,22,64,100
"316","US-AR",2005-04-01,25,"Arkansas","AR",5,"2005","04",12,33,24,42,0
"317","US-AR",2005-05-01,14,"Arkansas","AR",5,"2005","05",24,16,45,54,0
"318","US-AR",2005-06-01,22,"Arkansas","AR",5,"2005","06",25,35,0,58,0
"319","US-AR",2005-07-01,26,"Arkansas","AR",5,"2005","07",12,34,48,36,56
"320","US-AR",2005-08-01,18,"Arkansas","AR",5,"2005","08",0,15,43,51,0
"321","US-AR",2005-09-01,22,"Arkansas","AR",5,"2005","09",18,12,52,51,40
"322","US-AR",2005-10-01,20,"Arkansas","AR",5,"2005","10",0,58,33,83,38
"323","US-AR",2005-11-01,23,"Arkansas","AR",5,"2005","11",26,24,0,76,0
"324","US-AR",2005-12-01,34,"Arkansas","AR",5,"2005","12",9,12,17,80,78
"325","US-AR",2006-01-01,17,"Arkansas","AR",5,"2006","01",7,91,0,59,33
"326","US-AR",2006-02-01,41,"Arkansas","AR",5,"2006","02",7,10,42,50,33
"327","US-AR",2006-03-01,26,"Arkansas","AR",5,"2006","03",62,56,26,51,31
"328","US-AR",2006-04-01,22,"Arkansas","AR",5,"2006","04",14,38,13,68,0
"329","US-AR",2006-05-01,21,"Arkansas","AR",5,"2006","05",34,19,39,51,30
"330","US-AR",2006-06-01,23,"Arkansas","AR",5,"2006","06",22,30,14,51,33
"331","US-AR",2006-07-01,28,"Arkansas","AR",5,"2006","07",7,37,13,43,30
"332","US-AR",2006-08-01,24,"Arkansas","AR",5,"2006","08",12,17,23,70,27
"333","US-AR",2006-09-01,27,"Arkansas","AR",5,"2006","09",6,8,45,50,51
"334","US-AR",2006-10-01,33,"Arkansas","AR",5,"2006","10",16,7,10,45,0
"335","US-AR",2006-11-01,43,"Arkansas","AR",5,"2006","11",29,24,44,46,0
"336","US-AR",2006-12-01,26,"Arkansas","AR",5,"2006","12",31,42,0,39,0
"337","US-AR",2007-01-01,66,"Arkansas","AR",5,"2007","01",32,37,61,40,0
"338","US-AR",2007-02-01,49,"Arkansas","AR",5,"2007","02",39,53,11,51,74
"339","US-AR",2007-03-01,41,"Arkansas","AR",5,"2007","03",15,21,39,43,0
"340","US-AR",2007-04-01,35,"Arkansas","AR",5,"2007","04",9,65,9,57,0
"341","US-AR",2007-05-01,33,"Arkansas","AR",5,"2007","05",26,54,68,45,0
"342","US-AR",2007-06-01,36,"Arkansas","AR",5,"2007","06",24,13,28,36,0
"343","US-AR",2007-07-01,22,"Arkansas","AR",5,"2007","07",17,36,17,55,39
"344","US-AR",2007-08-01,26,"Arkansas","AR",5,"2007","08",20,49,15,41,18
"345","US-AR",2007-09-01,29,"Arkansas","AR",5,"2007","09",23,32,37,38,17
"346","US-AR",2007-10-01,35,"Arkansas","AR",5,"2007","10",31,5,53,44,31
"347","US-AR",2007-11-01,29,"Arkansas","AR",5,"2007","11",11,39,14,43,47
"348","US-AR",2007-12-01,45,"Arkansas","AR",5,"2007","12",52,51,50,43,33
"349","US-AR",2008-01-01,47,"Arkansas","AR",5,"2008","01",60,59,19,72,15
"350","US-AR",2008-02-01,42,"Arkansas","AR",5,"2008","02",17,32,39,50,30
"351","US-AR",2008-03-01,60,"Arkansas","AR",5,"2008","03",49,36,44,49,0
"352","US-AR",2008-04-01,41,"Arkansas","AR",5,"2008","04",30,25,35,57,40
"353","US-AR",2008-05-01,45,"Arkansas","AR",5,"2008","05",16,43,42,56,28
"354","US-AR",2008-06-01,36,"Arkansas","AR",5,"2008","06",17,5,46,60,0
"355","US-AR",2008-07-01,28,"Arkansas","AR",5,"2008","07",29,36,32,73,15
"356","US-AR",2008-08-01,37,"Arkansas","AR",5,"2008","08",25,35,43,44,28
"357","US-AR",2008-09-01,40,"Arkansas","AR",5,"2008","09",41,28,45,59,26
"358","US-AR",2008-10-01,26,"Arkansas","AR",5,"2008","10",24,37,16,39,12
"359","US-AR",2008-11-01,27,"Arkansas","AR",5,"2008","11",24,41,11,61,27
"360","US-AR",2008-12-01,49,"Arkansas","AR",5,"2008","12",35,31,11,51,13
"361","US-AR",2009-01-01,50,"Arkansas","AR",5,"2009","01",22,42,48,42,25
"362","US-AR",2009-02-01,37,"Arkansas","AR",5,"2009","02",23,50,38,66,25
"363","US-AR",2009-03-01,42,"Arkansas","AR",5,"2009","03",48,31,30,45,23
"364","US-AR",2009-04-01,43,"Arkansas","AR",5,"2009","04",38,24,30,47,57
"365","US-AR",2009-05-01,41,"Arkansas","AR",5,"2009","05",21,26,51,51,12
"366","US-AR",2009-06-01,31,"Arkansas","AR",5,"2009","06",29,27,6,51,26
"367","US-AR",2009-07-01,30,"Arkansas","AR",5,"2009","07",25,22,32,58,49
"368","US-AR",2009-08-01,29,"Arkansas","AR",5,"2009","08",24,40,57,54,12
"369","US-AR",2009-09-01,30,"Arkansas","AR",5,"2009","09",40,54,38,50,33
"370","US-AR",2009-10-01,38,"Arkansas","AR",5,"2009","10",40,77,27,50,32
"371","US-AR",2009-11-01,26,"Arkansas","AR",5,"2009","11",36,42,5,46,91
"372","US-AR",2009-12-01,44,"Arkansas","AR",5,"2009","12",59,46,54,52,23
"373","US-AR",2010-01-01,67,"Arkansas","AR",5,"2010","01",87,58,95,45,21
"374","US-AR",2010-02-01,53,"Arkansas","AR",5,"2010","02",49,57,14,43,66
"375","US-AR",2010-03-01,38,"Arkansas","AR",5,"2010","03",32,38,36,46,21
"376","US-AR",2010-04-01,38,"Arkansas","AR",5,"2010","04",38,23,41,41,43
"377","US-AR",2010-05-01,38,"Arkansas","AR",5,"2010","05",44,28,60,42,58
"378","US-AR",2010-06-01,34,"Arkansas","AR",5,"2010","06",32,24,38,59,26
"379","US-AR",2010-07-01,34,"Arkansas","AR",5,"2010","07",16,15,21,56,60
"380","US-AR",2010-08-01,27,"Arkansas","AR",5,"2010","08",39,21,25,50,23
"381","US-AR",2010-09-01,31,"Arkansas","AR",5,"2010","09",28,45,39,42,45
"382","US-AR",2010-10-01,35,"Arkansas","AR",5,"2010","10",56,35,10,47,0
"383","US-AR",2010-11-01,35,"Arkansas","AR",5,"2010","11",35,55,39,53,56
"384","US-AR",2010-12-01,46,"Arkansas","AR",5,"2010","12",35,65,44,56,11
"385","US-AR",2011-01-01,71,"Arkansas","AR",5,"2011","01",76,39,100,58,55
"386","US-AR",2011-02-01,91,"Arkansas","AR",5,"2011","02",78,59,86,56,34
"387","US-AR",2011-03-01,39,"Arkansas","AR",5,"2011","03",36,44,34,61,32
"388","US-AR",2011-04-01,91,"Arkansas","AR",5,"2011","04",42,28,83,49,60
"389","US-AR",2011-05-01,66,"Arkansas","AR",5,"2011","05",41,51,77,62,43
"390","US-AR",2011-06-01,31,"Arkansas","AR",5,"2011","06",32,27,40,58,44
"391","US-AR",2011-07-01,29,"Arkansas","AR",5,"2011","07",21,38,31,48,12
"392","US-AR",2011-08-01,38,"Arkansas","AR",5,"2011","08",36,68,47,52,49
"393","US-AR",2011-09-01,30,"Arkansas","AR",5,"2011","09",36,48,44,55,38
"394","US-AR",2011-10-01,30,"Arkansas","AR",5,"2011","10",24,42,16,51,31
"395","US-AR",2011-11-01,40,"Arkansas","AR",5,"2011","11",24,44,29,56,31
"396","US-AR",2011-12-01,33,"Arkansas","AR",5,"2011","12",33,61,29,57,56
"397","US-AR",2012-01-01,37,"Arkansas","AR",5,"2012","01",42,50,18,58,28
"398","US-AR",2012-02-01,47,"Arkansas","AR",5,"2012","02",51,52,47,47,51
"399","US-AR",2012-03-01,38,"Arkansas","AR",5,"2012","03",47,58,47,53,47
"400","US-AR",2012-04-01,39,"Arkansas","AR",5,"2012","04",37,37,33,64,58
"401","US-AR",2012-05-01,26,"Arkansas","AR",5,"2012","05",28,54,27,58,52
"402","US-AR",2012-06-01,29,"Arkansas","AR",5,"2012","06",28,46,20,63,61
"403","US-AR",2012-07-01,36,"Arkansas","AR",5,"2012","07",32,47,30,49,46
"404","US-AR",2012-08-01,42,"Arkansas","AR",5,"2012","08",39,41,62,58,46
"405","US-AR",2012-09-01,30,"Arkansas","AR",5,"2012","09",34,37,34,66,56
"406","US-AR",2012-10-01,37,"Arkansas","AR",5,"2012","10",45,53,24,54,59
"407","US-AR",2012-11-01,23,"Arkansas","AR",5,"2012","11",40,66,17,61,39
"408","US-AR",2012-12-01,55,"Arkansas","AR",5,"2012","12",65,61,43,64,39
"409","US-AR",2013-01-01,48,"Arkansas","AR",5,"2013","01",29,50,23,63,36
"410","US-AR",2013-02-01,58,"Arkansas","AR",5,"2013","02",50,65,54,58,54
"411","US-AR",2013-03-01,43,"Arkansas","AR",5,"2013","03",45,53,46,54,51
"412","US-AR",2013-04-01,50,"Arkansas","AR",5,"2013","04",58,60,44,58,35
"413","US-AR",2013-05-01,62,"Arkansas","AR",5,"2013","05",56,53,50,63,44
"414","US-AR",2013-06-01,34,"Arkansas","AR",5,"2013","06",23,41,37,64,43
"415","US-AR",2013-07-01,32,"Arkansas","AR",5,"2013","07",27,34,29,62,59
"416","US-AR",2013-08-01,29,"Arkansas","AR",5,"2013","08",34,34,37,67,56
"417","US-AR",2013-09-01,26,"Arkansas","AR",5,"2013","09",29,48,20,53,39
"418","US-AR",2013-10-01,36,"Arkansas","AR",5,"2013","10",39,40,12,62,58
"419","US-AR",2013-11-01,44,"Arkansas","AR",5,"2013","11",49,68,22,54,43
"420","US-AR",2013-12-01,83,"Arkansas","AR",5,"2013","12",78,76,57,60,46
"421","US-AR",2014-01-01,57,"Arkansas","AR",5,"2014","01",48,80,31,65,69
"422","US-AR",2014-02-01,83,"Arkansas","AR",5,"2014","02",87,74,60,60,41
"423","US-AR",2014-03-01,62,"Arkansas","AR",5,"2014","03",54,62,42,68,51
"424","US-AR",2014-04-01,72,"Arkansas","AR",5,"2014","04",44,64,52,55,53
"425","US-AR",2014-05-01,46,"Arkansas","AR",5,"2014","05",51,64,31,73,34
"426","US-AR",2014-06-01,53,"Arkansas","AR",5,"2014","06",45,61,38,76,66
"427","US-AR",2014-07-01,36,"Arkansas","AR",5,"2014","07",41,55,31,60,82
"428","US-AR",2014-08-01,31,"Arkansas","AR",5,"2014","08",27,46,28,66,31
"429","US-AR",2014-09-01,32,"Arkansas","AR",5,"2014","09",42,53,26,60,61
"430","US-AR",2014-10-01,46,"Arkansas","AR",5,"2014","10",49,51,33,56,66
"431","US-AR",2014-11-01,52,"Arkansas","AR",5,"2014","11",58,88,46,64,37
"432","US-AR",2014-12-01,36,"Arkansas","AR",5,"2014","12",42,64,23,67,61
"433","US-AR",2015-01-01,48,"Arkansas","AR",5,"2015","01",56,64,40,65,69
"434","US-AR",2015-02-01,100,"Arkansas","AR",5,"2015","02",100,88,68,56,72
"435","US-AR",2015-03-01,71,"Arkansas","AR",5,"2015","03",70,71,33,63,48
"436","US-AR",2015-04-01,59,"Arkansas","AR",5,"2015","04",41,51,33,56,53
"437","US-AR",2015-05-01,62,"Arkansas","AR",5,"2015","05",49,38,50,67,63
"438","US-AR",2015-06-01,43,"Arkansas","AR",5,"2015","06",40,50,44,69,53
"439","US-AR",2015-07-01,42,"Arkansas","AR",5,"2015","07",31,41,27,80,75
"440","US-AR",2015-08-01,34,"Arkansas","AR",5,"2015","08",38,61,25,71,84
"441","US-AR",2015-09-01,29,"Arkansas","AR",5,"2015","09",29,62,24,64,49
"442","US-AR",2015-10-01,45,"Arkansas","AR",5,"2015","10",42,56,20,66,56
"443","US-AR",2015-11-01,60,"Arkansas","AR",5,"2015","11",72,79,34,61,46
"444","US-AR",2015-12-01,62,"Arkansas","AR",5,"2015","12",67,86,36,68,58
"445","US-AR",2016-01-01,70,"Arkansas","AR",5,"2016","01",94,78,30,68,64
"446","US-AR",2016-02-01,47,"Arkansas","AR",5,"2016","02",55,68,12,59,57
"447","US-AR",2016-03-01,68,"Arkansas","AR",5,"2016","03",63,66,40,59,58
"448","US-AR",2016-04-01,61,"Arkansas","AR",5,"2016","04",57,65,25,69,52
"449","US-AR",2016-05-01,60,"Arkansas","AR",5,"2016","05",54,53,35,69,56
"450","US-AR",2016-06-01,45,"Arkansas","AR",5,"2016","06",47,53,17,80,88
"451","US-AR",2016-07-01,52,"Arkansas","AR",5,"2016","07",38,49,22,67,50
"452","US-AR",2016-08-01,44,"Arkansas","AR",5,"2016","08",43,47,26,71,54
"453","US-AR",2016-09-01,36,"Arkansas","AR",5,"2016","09",35,58,14,70,42
"454","US-AR",2016-10-01,41,"Arkansas","AR",5,"2016","10",47,49,21,63,62
"455","US-AR",2016-11-01,42,"Arkansas","AR",5,"2016","11",43,86,20,64,45
"456","US-AR",2016-12-01,62,"Arkansas","AR",5,"2016","12",70,79,19,79,48
"457","US-AR",2017-01-01,65,"Arkansas","AR",5,"2017","01",69,87,23,80,63
"458","US-AR",2017-02-01,53,"Arkansas","AR",5,"2017","02",55,63,21,73,64
"459","US-AR",2017-03-01,84,"Arkansas","AR",5,"2017","03",77,71,39,71,58
"460","US-AR",2017-04-01,79,"Arkansas","AR",5,"2017","04",81,54,40,71,64
"461","US-AR",2017-05-01,68,"Arkansas","AR",5,"2017","05",72,64,33,80,66
"462","US-AR",2017-06-01,60,"Arkansas","AR",5,"2017","06",58,48,24,80,49
"463","US-AR",2017-07-01,51,"Arkansas","AR",5,"2017","07",36,64,28,89,58
"464","US-AR",2017-08-01,60,"Arkansas","AR",5,"2017","08",51,51,32,64,68
"465","US-AR",2017-09-01,41,"Arkansas","AR",5,"2017","09",46,53,40,72,56
"466","US-AR",2017-10-01,52,"Arkansas","AR",5,"2017","10",57,68,16,74,57
"467","US-AR",2017-11-01,50,"Arkansas","AR",5,"2017","11",50,63,11,81,94
"468","US-AR",2017-12-01,67,"Arkansas","AR",5,"2017","12",60,100,26,76,63
"469","US-AZ",2005-01-01,40,"Arizona","AZ",4,"2005","01",20,25,14,61,18
"470","US-AZ",2005-02-01,36,"Arizona","AZ",4,"2005","02",34,26,14,73,37
"471","US-AZ",2005-03-01,31,"Arizona","AZ",4,"2005","03",31,15,37,63,31
"472","US-AZ",2005-04-01,31,"Arizona","AZ",4,"2005","04",17,33,14,50,0
"473","US-AZ",2005-05-01,23,"Arizona","AZ",4,"2005","05",23,41,12,49,15
"474","US-AZ",2005-06-01,23,"Arizona","AZ",4,"2005","06",8,21,38,55,16
"475","US-AZ",2005-07-01,34,"Arizona","AZ",4,"2005","07",28,33,24,44,46
"476","US-AZ",2005-08-01,33,"Arizona","AZ",4,"2005","08",19,22,34,48,28
"477","US-AZ",2005-09-01,31,"Arizona","AZ",4,"2005","09",26,36,41,49,26
"478","US-AZ",2005-10-01,37,"Arizona","AZ",4,"2005","10",21,36,60,49,38
"479","US-AZ",2005-11-01,34,"Arizona","AZ",4,"2005","11",19,25,0,68,65
"480","US-AZ",2005-12-01,35,"Arizona","AZ",4,"2005","12",22,21,19,45,37
"481","US-AZ",2006-01-01,34,"Arizona","AZ",4,"2006","01",11,33,26,56,65
"482","US-AZ",2006-02-01,32,"Arizona","AZ",4,"2006","02",26,27,9,61,33
"483","US-AZ",2006-03-01,48,"Arizona","AZ",4,"2006","03",34,16,38,63,48
"484","US-AZ",2006-04-01,34,"Arizona","AZ",4,"2006","04",18,22,62,57,10
"485","US-AZ",2006-05-01,29,"Arizona","AZ",4,"2006","05",21,31,8,42,38
"486","US-AZ",2006-06-01,33,"Arizona","AZ",4,"2006","06",27,24,32,38,91
"487","US-AZ",2006-07-01,47,"Arizona","AZ",4,"2006","07",24,36,61,66,29
"488","US-AZ",2006-08-01,35,"Arizona","AZ",4,"2006","08",24,10,54,45,34
"489","US-AZ",2006-09-01,35,"Arizona","AZ",4,"2006","09",19,26,48,54,35
"490","US-AZ",2006-10-01,42,"Arizona","AZ",4,"2006","10",34,17,31,35,24
"491","US-AZ",2006-11-01,34,"Arizona","AZ",4,"2006","11",31,33,44,52,16
"492","US-AZ",2006-12-01,58,"Arizona","AZ",4,"2006","12",31,22,45,36,24
"493","US-AZ",2007-01-01,59,"Arizona","AZ",4,"2007","01",25,33,62,59,43
"494","US-AZ",2007-02-01,62,"Arizona","AZ",4,"2007","02",32,21,30,50,15
"495","US-AZ",2007-03-01,51,"Arizona","AZ",4,"2007","03",23,24,32,45,27
"496","US-AZ",2007-04-01,43,"Arizona","AZ",4,"2007","04",25,12,31,42,39
"497","US-AZ",2007-05-01,33,"Arizona","AZ",4,"2007","05",12,22,39,46,25
"498","US-AZ",2007-06-01,36,"Arizona","AZ",4,"2007","06",15,29,31,54,32
"499","US-AZ",2007-07-01,49,"Arizona","AZ",4,"2007","07",23,34,58,50,24
"500","US-AZ",2007-08-01,38,"Arizona","AZ",4,"2007","08",21,23,58,54,28
"501","US-AZ",2007-09-01,40,"Arizona","AZ",4,"2007","09",33,28,23,54,29
"502","US-AZ",2007-10-01,36,"Arizona","AZ",4,"2007","10",17,26,25,49,48
"503","US-AZ",2007-11-01,42,"Arizona","AZ",4,"2007","11",31,18,34,54,11
"504","US-AZ",2007-12-01,61,"Arizona","AZ",4,"2007","12",41,21,36,52,34
"505","US-AZ",2008-01-01,55,"Arizona","AZ",4,"2008","01",38,19,24,52,35
"506","US-AZ",2008-02-01,51,"Arizona","AZ",4,"2008","02",30,28,36,55,46
"507","US-AZ",2008-03-01,46,"Arizona","AZ",4,"2008","03",27,26,28,55,35
"508","US-AZ",2008-04-01,31,"Arizona","AZ",4,"2008","04",18,22,19,56,29
"509","US-AZ",2008-05-01,46,"Arizona","AZ",4,"2008","05",38,25,31,50,29
"510","US-AZ",2008-06-01,40,"Arizona","AZ",4,"2008","06",17,21,58,49,16
"511","US-AZ",2008-07-01,41,"Arizona","AZ",4,"2008","07",34,22,51,48,40
"512","US-AZ",2008-08-01,47,"Arizona","AZ",4,"2008","08",37,16,93,53,59
"513","US-AZ",2008-09-01,35,"Arizona","AZ",4,"2008","09",37,27,66,58,32
"514","US-AZ",2008-10-01,37,"Arizona","AZ",4,"2008","10",39,27,24,54,47
"515","US-AZ",2008-11-01,35,"Arizona","AZ",4,"2008","11",38,30,41,51,29
"516","US-AZ",2008-12-01,65,"Arizona","AZ",4,"2008","12",44,27,44,62,42
"517","US-AZ",2009-01-01,45,"Arizona","AZ",4,"2009","01",41,22,38,56,35
"518","US-AZ",2009-02-01,50,"Arizona","AZ",4,"2009","02",42,22,32,62,55
"519","US-AZ",2009-03-01,41,"Arizona","AZ",4,"2009","03",37,23,49,56,58
"520","US-AZ",2009-04-01,38,"Arizona","AZ",4,"2009","04",35,32,36,55,46
"521","US-AZ",2009-05-01,37,"Arizona","AZ",4,"2009","05",36,28,44,58,17
"522","US-AZ",2009-06-01,37,"Arizona","AZ",4,"2009","06",51,30,38,55,44
"523","US-AZ",2009-07-01,40,"Arizona","AZ",4,"2009","07",42,32,41,63,48
"524","US-AZ",2009-08-01,36,"Arizona","AZ",4,"2009","08",30,23,40,60,46
"525","US-AZ",2009-09-01,39,"Arizona","AZ",4,"2009","09",58,33,42,45,53
"526","US-AZ",2009-10-01,47,"Arizona","AZ",4,"2009","10",57,32,31,57,32
"527","US-AZ",2009-11-01,41,"Arizona","AZ",4,"2009","11",58,34,19,58,49
"528","US-AZ",2009-12-01,63,"Arizona","AZ",4,"2009","12",77,35,54,59,20
"529","US-AZ",2010-01-01,73,"Arizona","AZ",4,"2010","01",100,31,64,58,54
"530","US-AZ",2010-02-01,62,"Arizona","AZ",4,"2010","02",73,29,88,59,24
"531","US-AZ",2010-03-01,53,"Arizona","AZ",4,"2010","03",70,30,49,51,73
"532","US-AZ",2010-04-01,45,"Arizona","AZ",4,"2010","04",71,28,35,58,45
"533","US-AZ",2010-05-01,39,"Arizona","AZ",4,"2010","05",58,29,25,53,35
"534","US-AZ",2010-06-01,44,"Arizona","AZ",4,"2010","06",52,36,100,62,45
"535","US-AZ",2010-07-01,56,"Arizona","AZ",4,"2010","07",56,34,55,63,55
"536","US-AZ",2010-08-01,42,"Arizona","AZ",4,"2010","08",42,29,41,56,55
"537","US-AZ",2010-09-01,42,"Arizona","AZ",4,"2010","09",51,28,37,53,54
"538","US-AZ",2010-10-01,55,"Arizona","AZ",4,"2010","10",56,33,39,49,57
"539","US-AZ",2010-11-01,50,"Arizona","AZ",4,"2010","11",58,34,51,58,53
"540","US-AZ",2010-12-01,75,"Arizona","AZ",4,"2010","12",78,34,62,59,53
"541","US-AZ",2011-01-01,53,"Arizona","AZ",4,"2011","01",55,31,54,61,45
"542","US-AZ",2011-02-01,82,"Arizona","AZ",4,"2011","02",90,40,69,58,66
"543","US-AZ",2011-03-01,52,"Arizona","AZ",4,"2011","03",59,24,51,56,58
"544","US-AZ",2011-04-01,56,"Arizona","AZ",4,"2011","04",44,24,42,59,53
"545","US-AZ",2011-05-01,47,"Arizona","AZ",4,"2011","05",34,22,46,58,52
"546","US-AZ",2011-06-01,43,"Arizona","AZ",4,"2011","06",46,31,33,61,40
"547","US-AZ",2011-07-01,58,"Arizona","AZ",4,"2011","07",44,36,57,69,39
"548","US-AZ",2011-08-01,44,"Arizona","AZ",4,"2011","08",37,33,49,61,56
"549","US-AZ",2011-09-01,47,"Arizona","AZ",4,"2011","09",42,35,40,62,69
"550","US-AZ",2011-10-01,49,"Arizona","AZ",4,"2011","10",53,30,42,63,52
"551","US-AZ",2011-11-01,59,"Arizona","AZ",4,"2011","11",66,36,54,64,63
"552","US-AZ",2011-12-01,67,"Arizona","AZ",4,"2011","12",60,32,61,67,51
"553","US-AZ",2012-01-01,48,"Arizona","AZ",4,"2012","01",44,25,39,65,71
"554","US-AZ",2012-02-01,52,"Arizona","AZ",4,"2012","02",44,23,45,64,57
"555","US-AZ",2012-03-01,62,"Arizona","AZ",4,"2012","03",64,27,52,63,47
"556","US-AZ",2012-04-01,54,"Arizona","AZ",4,"2012","04",52,37,36,63,46
"557","US-AZ",2012-05-01,38,"Arizona","AZ",4,"2012","05",37,33,26,59,50
"558","US-AZ",2012-06-01,44,"Arizona","AZ",4,"2012","06",41,32,29,76,62
"559","US-AZ",2012-07-01,62,"Arizona","AZ",4,"2012","07",45,30,69,72,49
"560","US-AZ",2012-08-01,49,"Arizona","AZ",4,"2012","08",37,36,58,73,61
"561","US-AZ",2012-09-01,42,"Arizona","AZ",4,"2012","09",35,33,40,73,43
"562","US-AZ",2012-10-01,45,"Arizona","AZ",4,"2012","10",44,31,50,61,68
"563","US-AZ",2012-11-01,45,"Arizona","AZ",4,"2012","11",45,41,28,63,57
"564","US-AZ",2012-12-01,65,"Arizona","AZ",4,"2012","12",69,38,64,61,52
"565","US-AZ",2013-01-01,66,"Arizona","AZ",4,"2013","01",55,50,63,68,63
"566","US-AZ",2013-02-01,74,"Arizona","AZ",4,"2013","02",70,38,66,70,60
"567","US-AZ",2013-03-01,60,"Arizona","AZ",4,"2013","03",60,34,43,64,41
"568","US-AZ",2013-04-01,49,"Arizona","AZ",4,"2013","04",48,31,25,65,57
"569","US-AZ",2013-05-01,42,"Arizona","AZ",4,"2013","05",41,32,40,66,72
"570","US-AZ",2013-06-01,46,"Arizona","AZ",4,"2013","06",44,52,31,76,57
"571","US-AZ",2013-07-01,64,"Arizona","AZ",4,"2013","07",42,44,48,70,43
"572","US-AZ",2013-08-01,47,"Arizona","AZ",4,"2013","08",33,34,53,71,52
"573","US-AZ",2013-09-01,48,"Arizona","AZ",4,"2013","09",47,37,38,68,74
"574","US-AZ",2013-10-01,43,"Arizona","AZ",4,"2013","10",38,40,33,70,71
"575","US-AZ",2013-11-01,61,"Arizona","AZ",4,"2013","11",57,45,52,59,65
"576","US-AZ",2013-12-01,68,"Arizona","AZ",4,"2013","12",57,46,41,67,68
"577","US-AZ",2014-01-01,57,"Arizona","AZ",4,"2014","01",49,46,32,67,77
"578","US-AZ",2014-02-01,63,"Arizona","AZ",4,"2014","02",71,41,44,71,60
"579","US-AZ",2014-03-01,55,"Arizona","AZ",4,"2014","03",47,34,41,75,64
"580","US-AZ",2014-04-01,53,"Arizona","AZ",4,"2014","04",51,41,35,72,54
"581","US-AZ",2014-05-01,50,"Arizona","AZ",4,"2014","05",41,39,42,86,59
"582","US-AZ",2014-06-01,40,"Arizona","AZ",4,"2014","06",31,46,21,92,48
"583","US-AZ",2014-07-01,65,"Arizona","AZ",4,"2014","07",49,40,40,79,66
"584","US-AZ",2014-08-01,57,"Arizona","AZ",4,"2014","08",36,32,45,69,65
"585","US-AZ",2014-09-01,86,"Arizona","AZ",4,"2014","09",73,35,78,67,75
"586","US-AZ",2014-10-01,50,"Arizona","AZ",4,"2014","10",45,42,40,66,98
"587","US-AZ",2014-11-01,61,"Arizona","AZ",4,"2014","11",49,58,34,71,64
"588","US-AZ",2014-12-01,82,"Arizona","AZ",4,"2014","12",70,52,55,73,49
"589","US-AZ",2015-01-01,75,"Arizona","AZ",4,"2015","01",58,51,58,77,65
"590","US-AZ",2015-02-01,71,"Arizona","AZ",4,"2015","02",67,44,30,72,65
"591","US-AZ",2015-03-01,60,"Arizona","AZ",4,"2015","03",53,45,41,77,77
"592","US-AZ",2015-04-01,51,"Arizona","AZ",4,"2015","04",43,39,37,79,63
"593","US-AZ",2015-05-01,65,"Arizona","AZ",4,"2015","05",49,46,48,75,79
"594","US-AZ",2015-06-01,72,"Arizona","AZ",4,"2015","06",57,56,53,86,78
"595","US-AZ",2015-07-01,65,"Arizona","AZ",4,"2015","07",38,39,35,90,80
"596","US-AZ",2015-08-01,62,"Arizona","AZ",4,"2015","08",43,55,48,87,67
"597","US-AZ",2015-09-01,64,"Arizona","AZ",4,"2015","09",50,49,43,77,62
"598","US-AZ",2015-10-01,84,"Arizona","AZ",4,"2015","10",56,49,47,79,65
"599","US-AZ",2015-11-01,75,"Arizona","AZ",4,"2015","11",55,69,53,75,85
"600","US-AZ",2015-12-01,87,"Arizona","AZ",4,"2015","12",58,61,50,84,74
"601","US-AZ",2016-01-01,85,"Arizona","AZ",4,"2016","01",61,49,42,79,79
"602","US-AZ",2016-02-01,64,"Arizona","AZ",4,"2016","02",39,51,24,72,89
"603","US-AZ",2016-03-01,62,"Arizona","AZ",4,"2016","03",43,47,37,78,69
"604","US-AZ",2016-04-01,69,"Arizona","AZ",4,"2016","04",47,42,33,80,89
"605","US-AZ",2016-05-01,64,"Arizona","AZ",4,"2016","05",43,45,21,85,96
"606","US-AZ",2016-06-01,85,"Arizona","AZ",4,"2016","06",60,89,37,90,75
"607","US-AZ",2016-07-01,72,"Arizona","AZ",4,"2016","07",43,56,40,94,66
"608","US-AZ",2016-08-01,71,"Arizona","AZ",4,"2016","08",43,41,40,92,86
"609","US-AZ",2016-09-01,67,"Arizona","AZ",4,"2016","09",38,51,47,84,82
"610","US-AZ",2016-10-01,56,"Arizona","AZ",4,"2016","10",42,44,32,84,81
"611","US-AZ",2016-11-01,71,"Arizona","AZ",4,"2016","11",52,56,38,86,59
"612","US-AZ",2016-12-01,92,"Arizona","AZ",4,"2016","12",63,59,49,97,82
"613","US-AZ",2017-01-01,100,"Arizona","AZ",4,"2017","01",67,51,56,98,82
"614","US-AZ",2017-02-01,89,"Arizona","AZ",4,"2017","02",55,47,37,86,69
"615","US-AZ",2017-03-01,76,"Arizona","AZ",4,"2017","03",50,55,37,84,86
"616","US-AZ",2017-04-01,56,"Arizona","AZ",4,"2017","04",36,42,25,88,84
"617","US-AZ",2017-05-01,64,"Arizona","AZ",4,"2017","05",45,54,27,95,90
"618","US-AZ",2017-06-01,82,"Arizona","AZ",4,"2017","06",56,100,32,96,72
"619","US-AZ",2017-07-01,95,"Arizona","AZ",4,"2017","07",51,62,45,100,81
"620","US-AZ",2017-08-01,65,"Arizona","AZ",4,"2017","08",35,47,42,92,85
